XTSOL|p_id|p_model|p_stock|p_shipping|gm_show_qty_info|p_status|p_startpage|p_sorting|p_startpage_sort
XTSOL|103113|2014612|0|9|0|1|0|None|None
XTSOL|103114|2014613|0|9|0|1|0|None|None
XTSOL|103115|2014614|0|9|0|1|0|None|None
XTSOL|103116|2014615|0|9|0|1|0|None|None
XTSOL|103117|2014616|0|9|0|1|0|None|None
XTSOL|103118|2014617|0|9|0|1|0|None|None
XTSOL|103119|2014618|0|9|0|1|0|None|None
XTSOL|103120|2014619|0|9|0|1|0|None|None
XTSOL|103121|2014620|0|9|0|1|0|None|None
XTSOL|103122|2014622|0|9|0|1|0|None|None
XTSOL|103123|2014623|0|9|0|1|0|None|None
XTSOL|103124|2014624|0|9|0|1|0|None|None
XTSOL|103125|2014625|0|9|0|1|0|None|None
XTSOL|103126|2014626|0|9|0|1|0|None|None
XTSOL|103127|2014627|0|9|0|1|0|None|None
XTSOL|103128|2014628|0|9|0|1|0|None|None
XTSOL|103129|2014629|0|9|0|1|0|None|None
XTSOL|103130|2014630|0|9|0|1|0|None|None
XTSOL|103131|2014631|0|9|0|1|0|None|None
XTSOL|103132|2014632|0|9|0|1|0|None|None
XTSOL|103133|2014633|0|9|0|1|0|None|None
XTSOL|103134|2014635|0|9|0|1|0|None|None
XTSOL|103135|2014636|0|9|0|1|0|None|None
XTSOL|103136|2014638|0|9|0|1|0|None|None
XTSOL|103137|2014639|0|9|0|1|0|None|None
XTSOL|103138|2014640|0|9|0|1|0|None|None
XTSOL|103139|2014641|0|9|0|1|0|None|None
XTSOL|103140|2014642|0|9|0|1|0|None|None
XTSOL|103141|2014643|0|9|0|1|0|None|None
XTSOL|103142|2014644|0|9|0|1|0|None|None
XTSOL|103143|2014645|0|9|0|1|0|None|None
XTSOL|103144|2014646|0|9|0|1|0|None|None
XTSOL|103145|2014647|0|9|0|1|0|None|None
XTSOL|103146|2014648|0|9|0|1|0|None|None
XTSOL|103147|2014649|0|9|0|1|0|None|None
XTSOL|103148|2014651|0|9|0|1|0|None|None
XTSOL|103149|2014652|0|9|0|1|0|None|None
XTSOL|103150|2014653|0|9|0|1|0|None|None
XTSOL|103151|2014654|0|9|0|1|0|None|None
XTSOL|103152|2014655|0|9|0|1|0|None|None
XTSOL|103153|2014656|0|9|0|1|0|None|None
XTSOL|103154|2014657|0|9|0|1|0|None|None
XTSOL|103155|2014658|0|9|0|1|0|None|None
XTSOL|103156|2014659|0|9|0|1|0|None|None
XTSOL|103157|2014660|0|9|0|1|0|None|None
XTSOL|103158|2014661|0|9|0|1|0|None|None
XTSOL|103159|2014663|0|9|0|1|0|None|None
XTSOL|103160|2014664|0|9|0|1|0|None|None
XTSOL|103161|2014665|0|9|0|1|0|None|None
XTSOL|103162|2014666|0|9|0|1|0|None|None
XTSOL|103163|2014667|0|9|0|1|0|None|None
XTSOL|103164|2014668|0|9|0|1|0|None|None
XTSOL|103165|2014669|0|9|0|1|0|None|None
XTSOL|103166|2014670|0|9|0|1|0|None|None
XTSOL|103167|2014671|0|9|0|1|0|None|None
XTSOL|103168|2014672|0|9|0|1|0|None|None
XTSOL|103169|2014673|0|9|0|1|0|None|None
XTSOL|103170|2014674|0|9|0|1|0|None|None
XTSOL|103171|2014676|0|9|0|1|0|None|None
XTSOL|103172|2014677|0|9|0|1|0|None|None
XTSOL|103173|2014679|0|9|0|1|0|None|None
XTSOL|103174|2014680|0|9|0|1|0|None|None
XTSOL|103175|2014681|0|9|0|1|0|None|None
XTSOL|103176|2014682|0|9|0|1|0|None|None
XTSOL|103177|2014683|0|9|0|1|0|None|None
XTSOL|103178|2014684|0|9|0|1|0|None|None
XTSOL|103179|2014685|0|9|0|1|0|None|None
XTSOL|103180|2014686|0|9|0|1|0|None|None
XTSOL|103181|2014687|0|9|0|1|0|None|None
XTSOL|103182|2014688|0|9|0|1|0|None|None
XTSOL|103183|2014689|0|9|0|1|0|None|None
XTSOL|103184|2014690|0|9|0|1|0|None|None
XTSOL|103185|2014692|0|9|0|1|0|None|None
XTSOL|103186|2014693|0|9|0|1|0|None|None
XTSOL|103187|2014694|0|9|0|1|0|None|None
XTSOL|103188|2014695|0|9|0|1|0|None|None
XTSOL|103189|2014696|0|9|0|1|0|None|None
XTSOL|103190|2014697|0|9|0|1|0|None|None
XTSOL|103191|2014698|0|9|0|1|0|None|None
XTSOL|103192|2014699|0|9|0|1|0|None|None
XTSOL|103193|2014700|0|9|0|1|0|None|None
XTSOL|103194|2014701|0|9|0|1|0|None|None
XTSOL|103195|2014702|0|9|0|1|0|None|None
XTSOL|103196|2014703|0|9|0|1|0|None|None
XTSOL|103197|2014705|0|9|0|1|0|None|None
XTSOL|103198|2014706|0|9|0|1|0|None|None
XTSOL|103199|2014708|0|9|0|1|0|None|None
XTSOL|103200|2014709|0|9|0|1|0|None|None
XTSOL|103201|2014710|0|9|0|1|0|None|None
XTSOL|103202|2014711|0|9|0|1|0|None|None
XTSOL|103203|2014712|0|9|0|1|0|None|None
XTSOL|103204|2014713|0|9|0|1|0|None|None
XTSOL|103205|2014714|0|9|0|1|0|None|None
XTSOL|103206|2014715|0|9|0|1|0|None|None
XTSOL|103207|2014716|0|9|0|1|0|None|None
XTSOL|103208|2014717|0|9|0|1|0|None|None
XTSOL|103209|2014718|0|9|0|1|0|None|None
XTSOL|103210|2014719|0|9|0|1|0|None|None
XTSOL|103211|2014721|0|9|0|1|0|None|None
XTSOL|103212|2014722|0|9|0|1|0|None|None
XTSOL|103213|2014723|0|9|0|1|0|None|None
XTSOL|103214|2014724|0|9|0|1|0|None|None
XTSOL|103215|2014725|0|9|0|1|0|None|None
XTSOL|103216|2014726|0|9|0|1|0|None|None
XTSOL|103217|2014727|0|9|0|1|0|None|None
XTSOL|103218|2014728|0|9|0|1|0|None|None
XTSOL|103219|2014729|0|9|0|1|0|None|None
XTSOL|103220|2014730|0|9|0|1|0|None|None
XTSOL|103221|2014731|0|9|0|1|0|None|None
XTSOL|103222|2014732|0|9|0|1|0|None|None
XTSOL|103223|2014734|0|9|0|1|0|None|None
XTSOL|103224|2014735|0|9|0|1|0|None|None
XTSOL|103225|2014737|0|9|0|1|0|None|None
XTSOL|103226|2014738|0|9|0|1|0|None|None
XTSOL|103227|2014739|0|9|0|1|0|None|None
XTSOL|103228|2014740|0|9|0|1|0|None|None
XTSOL|103229|2014741|0|9|0|1|0|None|None
XTSOL|103230|2014742|0|9|0|1|0|None|None
XTSOL|103231|2014743|0|9|0|1|0|None|None
XTSOL|103232|2014744|0|9|0|1|0|None|None
XTSOL|103233|2014745|0|9|0|1|0|None|None
XTSOL|103234|2014746|0|9|0|1|0|None|None
XTSOL|103235|2014747|0|9|0|1|0|None|None
XTSOL|103236|2014748|0|9|0|1|0|None|None
XTSOL|103237|2014750|0|9|0|1|0|None|None
XTSOL|103238|2014751|0|9|0|1|0|None|None
XTSOL|103239|2014752|0|9|0|1|0|None|None
XTSOL|103240|2014753|0|9|0|1|0|None|None
XTSOL|103241|2014754|0|9|0|1|0|None|None
XTSOL|103242|2014755|0|9|0|1|0|None|None
XTSOL|103243|2014756|0|9|0|1|0|None|None
XTSOL|103244|2014757|0|9|0|1|0|None|None
XTSOL|103245|2014758|0|9|0|1|0|None|None
XTSOL|103246|2014759|0|9|0|1|0|None|None
XTSOL|103247|2014760|0|9|0|1|0|None|None
XTSOL|103248|2014762|0|9|0|1|0|None|None
XTSOL|103249|2014763|0|9|0|1|0|None|None
XTSOL|103250|2014764|0|9|0|1|0|None|None
XTSOL|103251|2014765|0|9|0|1|0|None|None
XTSOL|103252|2014766|0|9|0|1|0|None|None
XTSOL|103253|2014767|0|9|0|1|0|None|None
XTSOL|103254|2014768|0|9|0|1|0|None|None
XTSOL|103255|2014769|0|9|0|1|0|None|None
XTSOL|103256|2014770|0|9|0|1|0|None|None
XTSOL|103257|2014771|0|9|0|1|0|None|None
XTSOL|103258|2014772|0|9|0|1|0|None|None
XTSOL|103259|2014773|0|9|0|1|0|None|None
XTSOL|103260|2014775|0|9|0|1|0|None|None
XTSOL|103261|2014776|0|9|0|1|0|None|None
XTSOL|103262|2014778|0|9|0|1|0|None|None
XTSOL|103263|2014779|0|9|0|1|0|None|None
XTSOL|103264|2014780|0|9|0|1|0|None|None
XTSOL|103265|2014781|0|9|0|1|0|None|None
XTSOL|103266|2014782|0|9|0|1|0|None|None
XTSOL|103267|2014783|0|9|0|1|0|None|None
XTSOL|103268|2014784|0|9|0|1|0|None|None
XTSOL|103269|2014785|0|9|0|1|0|None|None
XTSOL|103270|2014786|0|9|0|1|0|None|None
XTSOL|103271|2014787|0|9|0|1|0|None|None
XTSOL|103272|2014788|0|9|0|1|0|None|None
XTSOL|103273|2014789|0|9|0|1|0|None|None
XTSOL|103274|2014791|0|9|0|1|0|None|None
XTSOL|103275|2014792|0|9|0|1|0|None|None
XTSOL|103276|2014793|0|9|0|1|0|None|None
XTSOL|103277|2014794|0|9|0|1|0|None|None
XTSOL|103278|2014795|0|9|0|1|0|None|None
XTSOL|103279|2014796|0|9|0|1|0|None|None
XTSOL|103280|2014797|0|9|0|1|0|None|None
XTSOL|103281|2014798|0|9|0|1|0|None|None
XTSOL|103282|2014799|0|9|0|1|0|None|None
XTSOL|103283|2014800|0|9|0|1|0|None|None
XTSOL|103284|2014801|0|9|0|1|0|None|None
XTSOL|103285|2014802|0|9|0|1|0|None|None
XTSOL|103286|2014804|0|9|0|1|0|None|None
XTSOL|103287|2014805|0|9|0|1|0|None|None
XTSOL|103288|2014807|0|9|0|1|0|None|None
XTSOL|103289|2014808|0|9|0|1|0|None|None
XTSOL|103290|2014809|0|9|0|1|0|None|None
XTSOL|103291|2014810|0|9|0|1|0|None|None
XTSOL|103292|2014811|0|9|0|1|0|None|None
XTSOL|103293|2014812|0|9|0|1|0|None|None
XTSOL|103294|2014813|0|9|0|1|0|None|None
XTSOL|103295|2014814|0|9|0|1|0|None|None
XTSOL|103296|2014815|0|9|0|1|0|None|None
XTSOL|103297|2014816|0|9|0|1|0|None|None
XTSOL|103298|2014817|0|9|0|1|0|None|None
XTSOL|103299|2014818|0|9|0|1|0|None|None
XTSOL|103300|2014820|0|9|0|1|0|None|None
XTSOL|103301|2014821|0|9|0|1|0|None|None
XTSOL|103302|2014822|0|9|0|1|0|None|None
XTSOL|103303|2014823|0|9|0|1|0|None|None
XTSOL|103304|2014824|0|9|0|1|0|None|None
XTSOL|103305|2014825|0|9|0|1|0|None|None
XTSOL|103306|2014826|0|9|0|1|0|None|None
XTSOL|103307|2014827|0|9|0|1|0|None|None
XTSOL|103308|2014828|0|9|0|1|0|None|None
XTSOL|103309|2014829|0|9|0|1|0|None|None
XTSOL|103310|2014830|0|9|0|1|0|None|None
XTSOL|103311|2014831|0|9|0|1|0|None|None
XTSOL|103312|2014833|0|9|0|1|0|None|None
XTSOL|103313|2014834|0|9|0|1|0|None|None
XTSOL|103314|2014835|0|9|0|1|0|None|None
XTSOL|103315|2014836|0|9|0|1|0|None|None
XTSOL|103316|2014837|0|9|0|1|0|None|None
XTSOL|103317|2014838|0|9|0|1|0|None|None
XTSOL|103318|2014839|0|9|0|1|0|None|None
XTSOL|103319|2014840|0|9|0|1|0|None|None
XTSOL|103320|2014841|0|9|0|1|0|None|None
XTSOL|103321|2014842|0|9|0|1|0|None|None
XTSOL|103322|2014843|0|9|0|1|0|None|None
XTSOL|103323|2014844|0|9|0|1|0|None|None
XTSOL|103324|2014846|0|9|0|1|0|None|None
XTSOL|103325|2014847|0|9|0|1|0|None|None
XTSOL|103326|2014849|0|9|0|1|0|None|None
XTSOL|103327|2014850|0|9|0|1|0|None|None
XTSOL|103328|2014851|0|9|0|1|0|None|None
XTSOL|103329|2014852|0|9|0|1|0|None|None
XTSOL|103330|2014853|0|9|0|1|0|None|None
XTSOL|103331|2014854|0|9|0|1|0|None|None
XTSOL|103332|2014855|0|9|0|1|0|None|None
XTSOL|103333|2014856|0|9|0|1|0|None|None
XTSOL|103334|2014857|0|9|0|1|0|None|None
XTSOL|103335|2014858|0|9|0|1|0|None|None
XTSOL|103336|2014859|0|9|0|1|0|None|None
XTSOL|103337|2014861|0|9|0|1|0|None|None
XTSOL|103338|2014862|0|9|0|1|0|None|None
XTSOL|103339|2014863|0|9|0|1|0|None|None
XTSOL|103340|2014864|0|9|0|1|0|None|None
XTSOL|103341|2014865|0|9|0|1|0|None|None
XTSOL|103342|2014866|0|9|0|1|0|None|None
XTSOL|103343|2014867|0|9|0|1|0|None|None
XTSOL|103344|2014868|0|9|0|1|0|None|None
XTSOL|103345|2014869|0|9|0|1|0|None|None
XTSOL|103346|2014870|0|9|0|1|0|None|None
XTSOL|103347|2014871|0|9|0|1|0|None|None
XTSOL|103348|2014872|0|9|0|1|0|None|None
XTSOL|103349|2014874|0|9|0|1|0|None|None
XTSOL|103350|2014875|0|9|0|1|0|None|None
XTSOL|103351|2014877|0|9|0|1|0|None|None
XTSOL|103352|2014878|0|9|0|1|0|None|None
XTSOL|103353|2014879|0|9|0|1|0|None|None
XTSOL|103354|2014880|0|9|0|1|0|None|None
XTSOL|103355|2014881|0|9|0|1|0|None|None
XTSOL|103356|2014882|0|9|0|1|0|None|None
XTSOL|103357|2014883|0|9|0|1|0|None|None
XTSOL|103358|2014884|0|9|0|1|0|None|None
XTSOL|103359|2014885|0|9|0|1|0|None|None
XTSOL|103360|2014886|0|9|0|1|0|None|None
XTSOL|103361|2014887|0|9|0|1|0|None|None
XTSOL|103362|2014888|0|9|0|1|0|None|None
XTSOL|103363|2014890|0|9|0|1|0|None|None
XTSOL|103364|2014891|0|9|0|1|0|None|None
XTSOL|103365|2014892|0|9|0|1|0|None|None
XTSOL|103366|2014893|0|9|0|1|0|None|None
XTSOL|103367|2014894|0|9|0|1|0|None|None
XTSOL|103368|2014895|0|9|0|1|0|None|None
XTSOL|103369|2014896|0|9|0|1|0|None|None
XTSOL|103370|2014897|0|9|0|1|0|None|None
XTSOL|103371|2014898|0|9|0|1|0|None|None
XTSOL|103372|2014899|0|9|0|1|0|None|None
XTSOL|103373|2014900|0|9|0|1|0|None|None
XTSOL|103374|2014901|0|9|0|1|0|None|None
XTSOL|103375|2014903|0|9|0|1|0|None|None
XTSOL|103376|2014904|0|9|0|1|0|None|None
XTSOL|103377|2014905|0|9|0|1|0|None|None
XTSOL|103378|2014906|0|9|0|1|0|None|None
XTSOL|103379|2014907|0|9|0|1|0|None|None
XTSOL|103380|2014908|0|9|0|1|0|None|None
XTSOL|103381|2014909|0|9|0|1|0|None|None
XTSOL|103382|2014910|0|9|0|1|0|None|None
XTSOL|103383|2014911|0|9|0|1|0|None|None
XTSOL|103384|2014912|0|9|0|1|0|None|None
XTSOL|103385|2014913|0|9|0|1|0|None|None
XTSOL|103386|2014914|0|9|0|1|0|None|None
XTSOL|103387|2014916|0|9|0|1|0|None|None
XTSOL|103388|2014917|0|9|0|1|0|None|None
XTSOL|103389|2014919|0|9|0|1|0|None|None
XTSOL|103390|2014920|0|9|0|1|0|None|None
XTSOL|103391|2014921|0|9|0|1|0|None|None
XTSOL|103392|2014922|0|9|0|1|0|None|None
XTSOL|103393|2014923|0|9|0|1|0|None|None
XTSOL|103394|2014924|0|9|0|1|0|None|None
XTSOL|103395|2014925|0|9|0|1|0|None|None
XTSOL|103396|2014926|0|9|0|1|0|None|None
XTSOL|103397|2014927|0|9|0|1|0|None|None
XTSOL|103398|2014928|0|9|0|1|0|None|None
XTSOL|103399|2014929|0|9|0|1|0|None|None
XTSOL|103400|2014930|0|9|0|1|0|None|None
XTSOL|103401|2014932|0|9|0|1|0|None|None
XTSOL|103402|2014933|0|9|0|1|0|None|None
XTSOL|103403|2014934|0|9|0|1|0|None|None
XTSOL|103404|2014935|0|9|0|1|0|None|None
XTSOL|103405|2014936|0|9|0|1|0|None|None
XTSOL|103406|2014937|0|9|0|1|0|None|None
XTSOL|103407|2014938|0|9|0|1|0|None|None
XTSOL|103408|2014939|0|9|0|1|0|None|None
XTSOL|103409|2014940|0|9|0|1|0|None|None
XTSOL|103410|2014941|0|9|0|1|0|None|None
XTSOL|103411|2014942|0|9|0|1|0|None|None
XTSOL|103412|2014943|0|9|0|1|0|None|None
XTSOL|103413|2014945|0|9|0|1|0|None|None
XTSOL|103414|2014946|0|9|0|1|0|None|None
XTSOL|103415|2014948|0|9|0|1|0|None|None
XTSOL|103416|2014949|0|9|0|1|0|None|None
XTSOL|103417|2014950|0|9|0|1|0|None|None
XTSOL|103418|2014951|0|9|0|1|0|None|None
XTSOL|103419|2014952|0|9|0|1|0|None|None
XTSOL|103420|2014953|0|9|0|1|0|None|None
XTSOL|103421|2014954|0|9|0|1|0|None|None
XTSOL|103422|2014955|0|9|0|1|0|None|None
XTSOL|103423|2014956|0|9|0|1|0|None|None
XTSOL|103424|2014957|0|9|0|1|0|None|None
XTSOL|103425|2014958|0|9|0|1|0|None|None
XTSOL|103426|2014960|0|9|0|1|0|None|None
XTSOL|103427|2014961|0|9|0|1|0|None|None
XTSOL|103428|2014962|0|9|0|1|0|None|None
XTSOL|103429|2014963|0|9|0|1|0|None|None
XTSOL|103430|2014964|0|9|0|1|0|None|None
XTSOL|103431|2014965|0|9|0|1|0|None|None
XTSOL|103432|2014966|0|9|0|1|0|None|None
XTSOL|103433|2014967|0|9|0|1|0|None|None
XTSOL|103434|2014968|0|9|0|1|0|None|None
XTSOL|103435|2014969|0|9|0|1|0|None|None
XTSOL|103436|2014970|0|9|0|1|0|None|None
XTSOL|103437|2014971|0|9|0|1|0|None|None
XTSOL|103438|2014973|0|9|0|1|0|None|None
XTSOL|103439|2014974|0|9|0|1|0|None|None
XTSOL|103440|2014975|0|9|0|1|0|None|None
XTSOL|103441|2014976|0|9|0|1|0|None|None
XTSOL|103442|2014977|0|9|0|1|0|None|None
XTSOL|103443|2014978|0|9|0|1|0|None|None
XTSOL|103444|2014979|0|9|0|1|0|None|None
XTSOL|103445|2014980|0|9|0|1|0|None|None
XTSOL|103446|2014981|0|9|0|1|0|None|None
XTSOL|103447|2014982|0|9|0|1|0|None|None
XTSOL|103448|2014983|0|9|0|1|0|None|None
XTSOL|103449|2014984|0|9|0|1|0|None|None
XTSOL|103450|2014986|0|9|0|1|0|None|None
XTSOL|103451|2014987|0|9|0|1|0|None|None
XTSOL|103452|2014989|0|9|0|1|0|None|None
XTSOL|103453|2014990|0|9|0|1|0|None|None
XTSOL|103454|2014991|0|9|0|1|0|None|None
XTSOL|103455|2014992|0|9|0|1|0|None|None
XTSOL|103456|2014993|0|9|0|1|0|None|None
XTSOL|103457|2014994|0|9|0|1|0|None|None
XTSOL|103458|2014995|0|9|0|1|0|None|None
XTSOL|103459|2014996|0|9|0|1|0|None|None
XTSOL|103460|2014997|0|9|0|1|0|None|None
XTSOL|103461|2014998|0|9|0|1|0|None|None
XTSOL|103462|2014999|0|9|0|1|0|None|None
XTSOL|103463|2015000|0|9|0|1|0|None|None
XTSOL|103464|2015002|0|9|0|1|0|None|None
XTSOL|103465|2015003|0|9|0|1|0|None|None
XTSOL|103466|2015004|0|9|0|1|0|None|None
XTSOL|103467|2015005|0|9|0|1|0|None|None
XTSOL|103468|2015006|0|9|0|1|0|None|None
XTSOL|103469|2015007|0|9|0|1|0|None|None
XTSOL|103470|2015008|0|9|0|1|0|None|None
XTSOL|103471|2015009|0|9|0|1|0|None|None
XTSOL|103472|2015010|0|9|0|1|0|None|None
XTSOL|103473|2015011|0|9|0|1|0|None|None
XTSOL|103474|2015012|0|9|0|1|0|None|None
XTSOL|103475|2015013|0|9|0|1|0|None|None
XTSOL|103476|2015015|0|9|0|1|0|None|None
XTSOL|103477|2015016|0|9|0|1|0|None|None
XTSOL|103478|2015018|0|9|0|1|0|None|None
XTSOL|103479|2015019|0|9|0|1|0|None|None
XTSOL|103480|2015020|0|9|0|1|0|None|None
XTSOL|103481|2015021|0|9|0|1|0|None|None
XTSOL|103482|2015022|0|9|0|1|0|None|None
XTSOL|103483|2015023|0|9|0|1|0|None|None
XTSOL|103484|2015024|0|9|0|1|0|None|None
XTSOL|103485|2015025|0|9|0|1|0|None|None
XTSOL|103486|2015026|0|9|0|1|0|None|None
XTSOL|103487|2015027|0|9|0|1|0|None|None
XTSOL|103488|2015028|0|9|0|1|0|None|None
XTSOL|103489|2015029|0|9|0|1|0|None|None
XTSOL|103490|2015031|0|9|0|1|0|None|None
XTSOL|103491|2015032|0|9|0|1|0|None|None
XTSOL|103492|2015033|0|9|0|1|0|None|None
XTSOL|103493|2015034|0|9|0|1|0|None|None
XTSOL|103494|2015035|0|9|0|1|0|None|None
XTSOL|103495|2015036|0|9|0|1|0|None|None
XTSOL|103496|2015037|0|9|0|1|0|None|None
XTSOL|103497|2015038|0|9|0|1|0|None|None
XTSOL|103498|2015039|0|9|0|1|0|None|None
XTSOL|103499|2015040|0|9|0|1|0|None|None
XTSOL|103500|2015041|0|9|0|1|0|None|None
XTSOL|103501|2015042|0|9|0|1|0|None|None
XTSOL|103502|2015044|0|9|0|1|0|None|None
XTSOL|103503|2015045|0|9|0|1|0|None|None
XTSOL|103504|2015047|0|9|0|1|0|None|None
XTSOL|103505|2015048|0|9|0|1|0|None|None
XTSOL|103506|2015049|0|9|0|1|0|None|None
XTSOL|103507|2015050|0|9|0|1|0|None|None
XTSOL|103508|2015051|0|9|0|1|0|None|None
XTSOL|103509|2015052|0|9|0|1|0|None|None
XTSOL|103510|2015053|0|9|0|1|0|None|None
XTSOL|103511|2015054|0|9|0|1|0|None|None
XTSOL|103512|2015055|0|9|0|1|0|None|None
XTSOL|103513|2015056|0|9|0|1|0|None|None
XTSOL|103514|2015057|0|9|0|1|0|None|None
XTSOL|103515|2015059|0|9|0|1|0|None|None
XTSOL|103516|2015060|0|9|0|1|0|None|None
XTSOL|103517|2015061|0|9|0|1|0|None|None
XTSOL|103518|2015062|0|9|0|1|0|None|None
XTSOL|103519|2015063|0|9|0|1|0|None|None
XTSOL|103520|2015064|0|9|0|1|0|None|None
XTSOL|103521|2015065|0|9|0|1|0|None|None
XTSOL|103522|2015066|0|9|0|1|0|None|None
XTSOL|103523|2015067|0|9|0|1|0|None|None
XTSOL|103524|2015068|0|9|0|1|0|None|None
XTSOL|103525|2015069|0|9|0|1|0|None|None
XTSOL|103526|2015070|0|9|0|1|0|None|None
XTSOL|103527|2015072|0|9|0|1|0|None|None
XTSOL|103528|2015073|0|9|0|1|0|None|None
XTSOL|103529|2015074|0|9|0|1|0|None|None
XTSOL|103530|2015075|0|9|0|1|0|None|None
XTSOL|103531|2015076|0|9|0|1|0|None|None
XTSOL|103532|2015077|0|9|0|1|0|None|None
XTSOL|103533|2015078|0|9|0|1|0|None|None
XTSOL|103534|2015079|0|9|0|1|0|None|None
XTSOL|103535|2015080|0|9|0|1|0|None|None
XTSOL|103536|2015081|0|9|0|1|0|None|None
XTSOL|103537|2015082|0|9|0|1|0|None|None
XTSOL|103538|2015083|0|9|0|1|0|None|None
XTSOL|103539|2015085|0|9|0|1|0|None|None
XTSOL|103540|2015086|0|9|0|1|0|None|None
XTSOL|103541|2015088|0|9|0|1|0|None|None
XTSOL|103542|2015089|0|9|0|1|0|None|None
XTSOL|103543|2015090|0|9|0|1|0|None|None
XTSOL|103544|2015091|0|9|0|1|0|None|None
XTSOL|103545|2015092|0|9|0|1|0|None|None
XTSOL|103546|2015093|0|9|0|1|0|None|None
XTSOL|103547|2015094|0|9|0|1|0|None|None
XTSOL|103548|2015095|0|9|0|1|0|None|None
XTSOL|103549|2015096|0|9|0|1|0|None|None
XTSOL|103550|2015097|0|9|0|1|0|None|None
XTSOL|103551|2015098|0|9|0|1|0|None|None
XTSOL|103552|2015099|0|9|0|1|0|None|None
XTSOL|103553|2015101|0|9|0|1|0|None|None
XTSOL|103554|2015102|0|9|0|1|0|None|None
XTSOL|103555|2015103|0|9|0|1|0|None|None
XTSOL|103556|2015104|0|9|0|1|0|None|None
XTSOL|103557|2015105|0|9|0|1|0|None|None
XTSOL|103558|2015106|0|9|0|1|0|None|None
XTSOL|103559|2015107|0|9|0|1|0|None|None
XTSOL|103560|2015108|0|9|0|1|0|None|None
XTSOL|103561|2015109|0|9|0|1|0|None|None
XTSOL|103562|2015110|0|9|0|1|0|None|None
XTSOL|103563|2015111|0|9|0|1|0|None|None
XTSOL|103564|2015112|0|9|0|1|0|None|None
XTSOL|103565|2015114|0|9|0|1|0|None|None
XTSOL|103566|2015115|0|9|0|1|0|None|None
XTSOL|103567|2015117|0|9|0|1|0|None|None
XTSOL|103568|2015118|0|9|0|1|0|None|None
XTSOL|103569|2015119|0|9|0|1|0|None|None
XTSOL|103570|2015120|0|9|0|1|0|None|None
XTSOL|103571|2015121|0|9|0|1|0|None|None
XTSOL|103572|2015122|0|9|0|1|0|None|None
XTSOL|103573|2015123|0|9|0|1|0|None|None
XTSOL|103574|2015124|0|9|0|1|0|None|None
XTSOL|103575|2015125|0|9|0|1|0|None|None
XTSOL|103576|2015126|0|9|0|1|0|None|None
XTSOL|103577|2015127|0|9|0|1|0|None|None
XTSOL|103578|2015128|0|9|0|1|0|None|None
XTSOL|103579|2015130|0|9|0|1|0|None|None
XTSOL|103580|2015131|0|9|0|1|0|None|None
XTSOL|103581|2015132|0|9|0|1|0|None|None
XTSOL|103582|2015133|0|9|0|1|0|None|None
XTSOL|103583|2015134|0|9|0|1|0|None|None
XTSOL|103584|2015135|0|9|0|1|0|None|None
XTSOL|103585|2015136|0|9|0|1|0|None|None
XTSOL|103586|2015137|0|9|0|1|0|None|None
XTSOL|103587|2015138|0|9|0|1|0|None|None
XTSOL|103588|2015139|0|9|0|1|0|None|None
XTSOL|103589|2015140|0|9|0|1|0|None|None
XTSOL|103590|2015141|0|9|0|1|0|None|None
XTSOL|103591|2015143|0|9|0|1|0|None|None
XTSOL|103592|2015144|0|9|0|1|0|None|None
XTSOL|103593|2015145|0|9|0|1|0|None|None
XTSOL|103594|2015146|0|9|0|1|0|None|None
XTSOL|103595|2015147|0|9|0|1|0|None|None
XTSOL|103596|2015148|0|9|0|1|0|None|None
XTSOL|103597|2015149|0|9|0|1|0|None|None
XTSOL|103598|2015150|0|9|0|1|0|None|None
XTSOL|103599|2015151|0|9|0|1|0|None|None
XTSOL|103600|2015152|0|9|0|1|0|None|None
XTSOL|103601|2015153|0|9|0|1|0|None|None
XTSOL|103602|2015154|0|9|0|1|0|None|None
XTSOL|103603|2015156|0|9|0|1|0|None|None
XTSOL|103604|2015158|0|9|0|1|0|None|None
XTSOL|103605|2015159|0|9|0|1|0|None|None
XTSOL|103606|2015160|0|9|0|1|0|None|None
XTSOL|103607|2015161|0|9|0|1|0|None|None
XTSOL|103608|2015162|0|9|0|1|0|None|None
XTSOL|103609|2015163|0|9|0|1|0|None|None
XTSOL|103610|2015164|0|9|0|1|0|None|None
XTSOL|103611|2015165|0|9|0|1|0|None|None
XTSOL|103612|2015166|0|9|0|1|0|None|None
XTSOL|103613|2015167|0|9|0|1|0|None|None
XTSOL|103614|2015168|0|9|0|1|0|None|None
XTSOL|103615|2015169|0|9|0|1|0|None|None
XTSOL|103616|2015171|0|9|0|1|0|None|None
XTSOL|103617|2015172|0|9|0|1|0|None|None
XTSOL|103618|2015173|0|9|0|1|0|None|None
XTSOL|103619|2015174|0|9|0|1|0|None|None
XTSOL|103620|2015175|0|9|0|1|0|None|None
XTSOL|103621|2015176|0|9|0|1|0|None|None
XTSOL|103622|2015177|0|9|0|1|0|None|None
XTSOL|103623|2015178|0|9|0|1|0|None|None
XTSOL|103624|2015179|0|9|0|1|0|None|None
XTSOL|103625|2015180|0|9|0|1|0|None|None
XTSOL|103626|2015181|0|9|0|1|0|None|None
XTSOL|103627|2015182|0|9|0|1|0|None|None
XTSOL|103628|2015184|0|9|0|1|0|None|None
